,GradeID,Created,Updated,ContactID,CourseID,CourseName,Score
10034,686274,7/29/2021 3:05:34 PM,7/29/2021 3:05:34 PM,8576,1710,Special Populations_1124v3,96.0
10035,686275,7/29/2021 3:05:50 PM,7/29/2021 3:05:50 PM,7402,1710,Special Populations_1124v3,95.0
10036,686276,7/29/2021 3:06:01 PM,7/29/2021 3:06:01 PM,8730,1710,Special Populations_1124v3,100.0
10037,686277,7/29/2021 3:06:14 PM,7/29/2021 3:06:14 PM,8786,1710,Special Populations_1124v3,71.0
10038,686278,7/29/2021 3:06:33 PM,7/29/2021 3:06:33 PM,8848,1710,Special Populations_1124v3,74.0
10039,686279,7/29/2021 3:06:46 PM,7/29/2021 3:06:46 PM,8828,1710,Special Populations_1124v3,78.0
10040,686280,7/29/2021 3:06:57 PM,7/29/2021 3:06:57 PM,8736,1710,Special Populations_1124v3,100.0
10041,686281,7/29/2021 3:07:08 PM,7/29/2021 3:07:08 PM,8924,1710,Special Populations_1124v3,94.0
10042,686282,7/29/2021 3:07:22 PM,7/29/2021 3:07:22 PM,9010,1710,Special Populations_1124v3,92.0
10043,686283,7/29/2021 3:14:45 PM,7/29/2021 3:14:45 PM,514258,1720,Anatomy & Physiology 1B_750v2,97.0
10044,686284,7/29/2021 3:15:26 PM,7/29/2021 3:15:26 PM,514971,1720,Anatomy & Physiology 1B_750v2,90.0
10045,686285,7/29/2021 3:16:34 PM,7/29/2021 3:16:34 PM,158352,1720,Anatomy & Physiology 1B_750v2,68.0
10046,686286,7/29/2021 3:16:57 PM,7/29/2021 3:16:57 PM,511274,1720,Anatomy & Physiology 1B_750v2,96.0
10047,686287,7/29/2021 3:17:15 PM,7/29/2021 3:17:15 PM,515119,1720,Anatomy & Physiology 1B_750v2,91.0
10048,686288,7/29/2021 3:17:34 PM,7/29/2021 3:17:34 PM,513837,1720,Anatomy & Physiology 1B_750v2,87.0
10049,686289,7/29/2021 3:17:48 PM,7/29/2021 3:17:48 PM,512853,1720,Anatomy & Physiology 1B_750v2,85.0
10050,686290,7/29/2021 3:18:01 PM,7/29/2021 3:18:01 PM,511265,1720,Anatomy & Physiology 1B_750v2,84.0
10051,686291,7/29/2021 3:36:55 PM,9/22/2021 1:33:16 PM,512775,1674,Sports Massage_750v2,53.0
10052,686292,7/29/2021 3:48:02 PM,7/29/2021 3:48:02 PM,510976,1674,Sports Massage_750v2,100.0
10053,686293,7/29/2021 3:48:18 PM,7/29/2021 3:48:18 PM,513674,1674,Sports Massage_750v2,91.0
10054,686294,7/29/2021 3:48:40 PM,7/29/2021 3:48:40 PM,513077,1674,Sports Massage_750v2,91.0
10055,686295,7/29/2021 3:48:57 PM,7/29/2021 3:48:57 PM,512882,1674,Sports Massage_750v2,96.0
10056,686296,7/29/2021 3:49:09 PM,7/29/2021 3:49:09 PM,158356,1674,Sports Massage_750v2,96.0
10057,686297,7/29/2021 3:49:24 PM,7/29/2021 3:49:24 PM,512955,1674,Sports Massage_750v2,98.0
10058,686298,7/29/2021 3:49:43 PM,7/29/2021 3:49:43 PM,512494,1674,Sports Massage_750v2,96.0
10059,686299,7/29/2021 3:50:03 PM,7/29/2021 3:50:03 PM,75445,1674,Sports Massage_750v2,95.0
10060,686300,7/29/2021 3:50:11 PM,7/29/2021 3:50:11 PM,512532,1674,Sports Massage_750v2,91.0
10061,686301,7/29/2021 3:50:29 PM,7/29/2021 3:50:29 PM,511178,1674,Sports Massage_750v2,79.0
10062,686302,7/29/2021 3:50:44 PM,7/29/2021 3:50:44 PM,157103,1674,Sports Massage_750v2,72.0
10063,686303,7/29/2021 3:50:57 PM,7/29/2021 3:50:57 PM,158487,1674,Sports Massage_750v2,99.0
10064,686304,7/29/2021 3:51:17 PM,7/29/2021 3:51:17 PM,512778,1674,Sports Massage_750v2,100.0
10065,686305,7/29/2021 3:51:51 PM,7/29/2021 3:51:51 PM,513144,1674,Sports Massage_750v2,99.0
10066,686306,7/29/2021 3:59:33 PM,7/29/2021 3:59:33 PM,511201,1349,Medical Assisting Externship_790v3,98.0
10067,686307,7/29/2021 4:08:04 PM,7/29/2021 4:08:04 PM,8628,1705,Health Behavior Theory_1124v3,73.0
10068,686308,7/29/2021 4:08:35 PM,7/29/2021 4:08:35 PM,8719,1705,Health Behavior Theory_1124v3,98.0
10069,686309,7/29/2021 4:11:38 PM,7/29/2021 4:11:38 PM,8753,1708,Nutrition Internship_1124v3,87.0
10070,686310,7/29/2021 4:39:52 PM,7/29/2021 4:39:52 PM,8479,1689,Disease Management 2_1124v3,93.0
10071,686311,7/29/2021 4:40:14 PM,7/29/2021 4:40:14 PM,8628,1689,Disease Management 2_1124v3,87.0
10072,686312,7/29/2021 4:45:06 PM,7/29/2021 4:45:06 PM,8393,1689,Disease Management 2_1124v3,70.0
10073,686313,7/29/2021 4:57:32 PM,7/29/2021 4:57:32 PM,8538,1355,Health Information Technology_1240v3,94.0
10074,686314,7/29/2021 5:00:22 PM,7/29/2021 5:00:22 PM,8538,1340,Electronic Health Records_1240v3,91.0
10075,686315,7/29/2021 5:34:54 PM,7/29/2021 5:34:54 PM,8538,1396,Medical Office Management_1240v3,100.0
10076,686316,7/31/2021 11:12:15 AM,8/12/2021 4:30:13 PM,516176,1680,Introduction to Fitness Training_1124v3,91.0
10077,686317,7/31/2021 11:12:31 AM,8/12/2021 4:33:44 PM,513978,1680,Introduction to Fitness Training_1124v3,70.0
10078,686321,7/31/2021 11:12:52 AM,8/12/2021 4:32:43 PM,513160,1680,Introduction to Fitness Training_1124v3,96.0
10079,686323,7/31/2021 11:14:20 AM,8/12/2021 4:34:16 PM,515945,1680,Introduction to Fitness Training_1124v3,96.0
10080,686324,8/1/2021 10:45:11 AM,8/31/2021 5:25:23 PM,8828,1705,Health Behavior Theory_1124v3,85.0
10081,686325,8/2/2021 10:07:47 AM,8/2/2021 10:07:47 AM,516305,1410,Nervous System & Senses_790v3,98.0
10082,686326,8/2/2021 10:07:55 AM,8/2/2021 10:07:55 AM,513489,1410,Nervous System & Senses_790v3,99.0
10083,686327,8/2/2021 10:08:04 AM,8/2/2021 10:08:04 AM,515838,1410,Nervous System & Senses_790v3,95.0
10084,686328,8/2/2021 10:08:16 AM,8/2/2021 10:08:16 AM,516405,1410,Nervous System & Senses_790v3,91.0
10085,686329,8/2/2021 10:08:23 AM,8/2/2021 10:08:23 AM,515188,1410,Nervous System & Senses_790v3,99.0
10086,686330,8/2/2021 10:08:35 AM,8/2/2021 10:08:35 AM,516351,1410,Nervous System & Senses_790v3,95.0
10087,686331,8/2/2021 11:16:10 AM,8/2/2021 11:16:10 AM,515248,1427,Phlebotomy_790v3,77.0
10088,686332,8/2/2021 11:16:10 AM,8/2/2021 11:16:10 AM,516361,1427,Phlebotomy_790v3,95.0
10089,686333,8/2/2021 11:16:10 AM,8/2/2021 11:16:10 AM,514769,1427,Phlebotomy_790v3,83.0
10090,686334,8/2/2021 11:16:33 AM,8/3/2021 6:51:35 PM,516459,1427,Phlebotomy_790v3,70.0
10091,686335,8/2/2021 11:18:25 AM,8/2/2021 11:18:25 AM,515248,1461,Tissue Healing_790v3,84.0
10092,686336,8/2/2021 11:18:25 AM,8/2/2021 11:18:25 AM,516361,1461,Tissue Healing_790v3,91.0
10093,686337,8/2/2021 11:18:25 AM,8/2/2021 11:18:25 AM,514769,1461,Tissue Healing_790v3,95.0
10094,686338,8/2/2021 11:18:41 AM,8/3/2021 6:50:21 PM,516459,1461,Tissue Healing_790v3,65.0
10095,686339,8/2/2021 11:21:15 AM,8/2/2021 11:21:15 AM,515248,1341,Endocrine System_790v3,79.0
10096,686340,8/2/2021 11:21:15 AM,8/2/2021 11:21:15 AM,516459,1341,Endocrine System_790v3,75.0
10097,686341,8/2/2021 11:21:15 AM,8/2/2021 11:21:15 AM,516361,1341,Endocrine System_790v3,93.0
10098,686342,8/2/2021 11:21:15 AM,8/2/2021 11:21:15 AM,514769,1341,Endocrine System_790v3,81.0
10099,686343,8/2/2021 3:21:30 PM,8/2/2021 3:21:30 PM,513006,1730,Hot Stone Massage_750v2,82.0
10100,686344,8/2/2021 3:21:58 PM,8/30/2021 4:49:30 AM,154383,1730,Hot Stone Massage_750v2,81.0
10101,686345,8/2/2021 4:23:45 PM,8/2/2021 4:23:45 PM,516176,1679,Introduction to Nutrition 1_1124v3,78.0
10102,686346,8/2/2021 4:24:10 PM,8/2/2021 4:24:10 PM,513978,1679,Introduction to Nutrition 1_1124v3,88.0
10103,686347,8/2/2021 4:24:34 PM,8/2/2021 4:24:34 PM,515945,1679,Introduction to Nutrition 1_1124v3,92.0
10104,686348,8/2/2021 4:24:50 PM,8/2/2021 4:24:50 PM,513160,1679,Introduction to Nutrition 1_1124v3,90.0
10105,686349,8/3/2021 10:34:27 AM,8/3/2021 10:34:27 AM,158464,1726,Special Populations Massage_800,92.0
10106,686350,8/3/2021 7:59:03 PM,8/3/2021 7:59:03 PM,8994,1343,Energy Balancing,95.0
10107,686351,8/3/2021 7:59:23 PM,8/3/2021 7:59:23 PM,9022,1343,Energy Balancing,95.0
10108,686352,8/3/2021 7:59:43 PM,8/3/2021 7:59:43 PM,517000,1343,Energy Balancing,95.0
10109,686353,8/4/2021 1:34:43 PM,8/4/2021 1:34:43 PM,515038,1719,Assessment & Documentation Skills_750v2,100.0
10110,686354,8/4/2021 1:34:59 PM,8/4/2021 1:34:59 PM,515364,1719,Assessment & Documentation Skills_750v2,98.0
10111,686355,8/4/2021 1:35:11 PM,8/4/2021 1:35:11 PM,514248,1719,Assessment & Documentation Skills_750v2,100.0
10112,686356,8/4/2021 1:35:22 PM,8/4/2021 1:35:22 PM,514813,1719,Assessment & Documentation Skills_750v2,100.0
10113,686357,8/4/2021 3:29:26 PM,8/4/2021 3:29:26 PM,514258,1435,Reflexology_750v2,97.0
10114,686358,8/4/2021 3:30:04 PM,8/4/2021 3:30:04 PM,513077,1435,Reflexology_750v2,93.0
10115,686359,8/4/2021 3:30:43 PM,8/4/2021 3:30:43 PM,512494,1435,Reflexology_750v2,95.0
10116,686360,8/4/2021 3:31:33 PM,8/4/2021 3:31:33 PM,511328,1435,Reflexology_750v2,91.0
10117,686361,8/4/2021 3:32:22 PM,8/4/2021 3:32:22 PM,513144,1435,Reflexology_750v2,99.0
10118,686362,8/4/2021 3:33:59 PM,8/4/2021 3:33:59 PM,513837,1435,Reflexology_750v2,95.0
10119,686363,8/4/2021 3:35:28 PM,8/4/2021 3:35:28 PM,512853,1435,Reflexology_750v2,97.0
10120,686364,8/4/2021 3:36:18 PM,8/4/2021 3:36:18 PM,514971,1435,Reflexology_750v2,97.0
10121,686367,8/4/2021 4:04:03 PM,8/4/2021 4:04:03 PM,510976,1435,Reflexology_750v2,97.0
10122,686368,8/4/2021 4:04:34 PM,8/4/2021 4:04:34 PM,513674,1435,Reflexology_750v2,93.0
10123,686369,8/4/2021 4:06:32 PM,8/4/2021 4:06:32 PM,158356,1435,Reflexology_750v2,97.0
10124,686370,8/4/2021 4:06:46 PM,8/4/2021 4:06:46 PM,157103,1435,Reflexology_750v2,93.0
10125,686371,8/4/2021 4:07:43 PM,8/4/2021 4:07:43 PM,512778,1435,Reflexology_750v2,95.0
10126,686372,8/4/2021 4:08:02 PM,8/4/2021 4:08:02 PM,515119,1435,Reflexology_750v2,96.0
10127,686373,8/4/2021 4:09:02 PM,8/4/2021 4:09:02 PM,511265,1435,Reflexology_750v2,97.0
10128,686374,8/4/2021 4:11:58 PM,8/4/2021 4:11:58 PM,511274,1435,Reflexology_750v2,97.0
10129,686375,8/5/2021 8:44:28 AM,8/5/2021 8:44:28 AM,513771,1262,Advanced Massage Techniques_750v2,82.0
10130,686376,8/5/2021 11:04:34 AM,8/5/2021 11:04:34 AM,514021,1262,Advanced Massage Techniques_750v2,84.0
10131,686377,8/5/2021 11:05:15 AM,8/5/2021 11:05:15 AM,511133,1262,Advanced Massage Techniques_750v2,97.0
10132,686378,8/5/2021 11:05:37 AM,8/5/2021 11:05:37 AM,513584,1262,Advanced Massage Techniques_750v2,97.0
10133,686379,8/5/2021 11:06:15 AM,8/5/2021 11:38:57 AM,512938,1262,Advanced Massage Techniques_750v2,94.0
10134,686380,8/5/2021 11:06:41 AM,8/5/2021 11:36:00 AM,513213,1262,Advanced Massage Techniques_750v2,96.0
10135,686381,8/5/2021 11:06:58 AM,8/5/2021 11:36:47 AM,513896,1262,Advanced Massage Techniques_750v2,97.0
10136,686383,8/5/2021 11:25:09 AM,8/5/2021 11:25:09 AM,75945,1262,Advanced Massage Techniques_750v2,87.0
10137,686384,8/5/2021 11:36:16 AM,8/5/2021 11:36:16 AM,514139,1429,Professional Development,100.0
10138,686385,8/5/2021 11:37:00 AM,8/5/2021 11:37:00 AM,514786,1429,Professional Development,100.0
10139,686386,8/5/2021 11:37:32 AM,8/5/2021 11:37:32 AM,513758,1429,Professional Development,99.0
10140,686387,8/5/2021 12:25:35 PM,8/5/2021 12:25:35 PM,513461,1262,Advanced Massage Techniques_750v2,96.0
10141,686388,8/5/2021 12:28:54 PM,8/5/2021 12:28:54 PM,513473,1262,Advanced Massage Techniques_750v2,90.0
10142,686390,8/5/2021 12:30:50 PM,8/5/2021 12:30:50 PM,515038,1720,Anatomy & Physiology 1B_750v2,98.0
10143,686391,8/5/2021 12:33:27 PM,8/5/2021 12:33:27 PM,515364,1720,Anatomy & Physiology 1B_750v2,92.0
10144,686392,8/5/2021 12:33:42 PM,8/5/2021 12:33:42 PM,514248,1720,Anatomy & Physiology 1B_750v2,99.0
10145,686393,8/5/2021 12:34:01 PM,8/5/2021 12:34:01 PM,514813,1720,Anatomy & Physiology 1B_750v2,98.0
10146,686394,8/5/2021 12:34:30 PM,8/5/2021 12:34:30 PM,516311,1720,Anatomy & Physiology 1B_750v2,95.0
10147,686395,8/5/2021 12:37:46 PM,8/5/2021 12:37:46 PM,514393,1262,Advanced Massage Techniques_750v2,96.0
10148,686396,8/5/2021 12:38:24 PM,8/11/2021 5:46:12 PM,513845,1262,Advanced Massage Techniques_750v2,85.0
10149,686397,8/5/2021 12:38:51 PM,8/5/2021 12:38:51 PM,512871,1262,Advanced Massage Techniques_750v2,100.0
10150,686399,8/5/2021 12:41:11 PM,8/5/2021 12:41:11 PM,513249,1262,Advanced Massage Techniques_750v2,91.0
10151,686401,8/5/2021 4:12:08 PM,8/5/2021 4:12:08 PM,513178,1388,Law & Ethics_790v3,98.0
10152,686402,8/5/2021 4:13:37 PM,8/5/2021 4:13:37 PM,513648,1388,Law & Ethics_790v3,86.0
10153,686403,8/5/2021 4:13:37 PM,8/5/2021 4:13:37 PM,512924,1388,Law & Ethics_790v3,96.0
10154,686404,8/5/2021 4:13:37 PM,8/5/2021 4:13:37 PM,513505,1388,Law & Ethics_790v3,96.0
10155,686405,8/5/2021 4:13:37 PM,8/5/2021 4:13:37 PM,72091,1388,Law & Ethics_790v3,93.0
10156,686406,8/5/2021 4:13:37 PM,8/5/2021 4:13:37 PM,514506,1388,Law & Ethics_790v3,96.0
10157,686407,8/5/2021 4:13:37 PM,8/5/2021 4:13:37 PM,513226,1388,Law & Ethics_790v3,89.0
10158,686408,8/5/2021 4:13:37 PM,8/5/2021 4:13:37 PM,7654,1388,Law & Ethics_790v3,88.0
10159,686409,8/5/2021 4:27:18 PM,8/5/2021 4:27:37 PM,513648,1431,Physical Exam & Communication_790v3,87.0
10160,686410,8/5/2021 4:27:18 PM,8/5/2021 4:27:18 PM,512924,1431,Physical Exam & Communication_790v3,98.0
10161,686411,8/5/2021 4:27:18 PM,8/5/2021 4:27:18 PM,513505,1431,Physical Exam & Communication_790v3,94.0
10162,686412,8/5/2021 4:27:18 PM,8/5/2021 4:27:18 PM,72091,1431,Physical Exam & Communication_790v3,96.0
10163,686413,8/5/2021 4:27:18 PM,8/5/2021 4:27:18 PM,514506,1431,Physical Exam & Communication_790v3,95.0
10164,686414,8/5/2021 4:27:18 PM,8/5/2021 4:27:18 PM,513226,1431,Physical Exam & Communication_790v3,76.0
10165,686415,8/5/2021 4:27:18 PM,8/5/2021 4:27:18 PM,513178,1431,Physical Exam & Communication_790v3,98.0
10166,686416,8/5/2021 4:27:18 PM,8/5/2021 4:27:18 PM,7654,1431,Physical Exam & Communication_790v3,97.0
10167,686417,8/5/2021 4:44:14 PM,8/5/2021 4:44:14 PM,516305,1463,Urinary System_790v3,99.0
10168,686418,8/5/2021 4:44:14 PM,8/5/2021 4:44:14 PM,513489,1463,Urinary System_790v3,96.0
10169,686419,8/5/2021 4:44:14 PM,8/5/2021 4:44:14 PM,515838,1463,Urinary System_790v3,82.0
10170,686420,8/5/2021 4:44:14 PM,8/5/2021 4:44:14 PM,516405,1463,Urinary System_790v3,85.0
10171,686421,8/5/2021 4:44:14 PM,8/5/2021 4:44:14 PM,515188,1463,Urinary System_790v3,99.0
10172,686422,8/5/2021 4:44:14 PM,8/5/2021 4:44:14 PM,516351,1463,Urinary System_790v3,94.0
10173,686423,8/5/2021 5:27:29 PM,8/5/2021 5:27:29 PM,514911,1274,Anatomy & Physiology 1A_750v2,97.0
10174,686424,8/5/2021 5:27:50 PM,8/5/2021 5:27:50 PM,515711,1274,Anatomy & Physiology 1A_750v2,99.0
10175,686425,8/5/2021 5:28:12 PM,8/5/2021 5:28:12 PM,516297,1274,Anatomy & Physiology 1A_750v2,89.0
10176,686426,8/5/2021 5:28:37 PM,8/5/2021 5:28:37 PM,515346,1274,Anatomy & Physiology 1A_750v2,98.0
10177,686427,8/5/2021 5:29:05 PM,8/5/2021 5:29:05 PM,515774,1274,Anatomy & Physiology 1A_750v2,91.0
10178,686428,8/5/2021 5:38:52 PM,8/24/2021 11:36:58 AM,8865,1394,MBLEX Prep/CPR/First Aid,100.0
10179,686429,8/5/2021 5:40:28 PM,8/5/2021 5:40:28 PM,515325,1309,Clinical Internship,98.0
10180,686430,8/5/2021 5:41:02 PM,8/5/2021 5:41:02 PM,8865,1309,Clinical Internship,99.0
10181,686431,8/5/2021 5:48:51 PM,8/5/2021 5:48:51 PM,154091,1731,Joint & Stretch_750v2,95.0
10182,686432,8/5/2021 5:48:51 PM,8/5/2021 5:48:51 PM,511293,1731,Joint & Stretch_750v2,83.0
10183,686433,8/5/2021 5:48:51 PM,8/5/2021 5:48:51 PM,511330,1731,Joint & Stretch_750v2,95.0
10184,686435,8/5/2021 5:48:51 PM,8/5/2021 5:48:51 PM,510874,1731,Joint & Stretch_750v2,95.0
10185,686436,8/5/2021 5:48:51 PM,8/5/2021 5:48:51 PM,516267,1731,Joint & Stretch_750v2,99.0
10186,686437,8/5/2021 5:48:51 PM,8/5/2021 5:48:51 PM,158268,1731,Joint & Stretch_750v2,85.0
10187,686438,8/5/2021 6:05:46 PM,8/5/2021 6:05:46 PM,511114,1725,Common Medical Conditions_800,97.0
10188,686439,8/5/2021 6:06:21 PM,8/5/2021 6:06:21 PM,514593,1725,Common Medical Conditions_800,97.0
10189,686440,8/5/2021 6:07:00 PM,8/5/2021 6:07:00 PM,158467,1725,Common Medical Conditions_800,100.0
10190,686441,8/5/2021 6:07:33 PM,8/5/2021 6:07:33 PM,511333,1725,Common Medical Conditions_800,98.0
10191,686442,8/5/2021 6:08:10 PM,8/5/2021 6:08:10 PM,512795,1725,Common Medical Conditions_800,96.0
10192,686443,8/5/2021 6:08:45 PM,8/18/2021 5:16:09 PM,158391,1725,Common Medical Conditions_800,100.0
10193,686444,8/5/2021 6:09:20 PM,8/5/2021 6:09:20 PM,514003,1725,Common Medical Conditions_800,98.0
10194,686445,8/5/2021 6:28:23 PM,8/5/2021 6:28:23 PM,8938,1311,Clinical Internship (8),99.0
10195,686446,8/5/2021 6:30:53 PM,8/5/2021 6:30:53 PM,8938,1307,Clinical Internship (7),100.0
10196,686447,8/5/2021 7:57:22 PM,10/27/2021 1:27:01 PM,515735,1274,Anatomy & Physiology 1A_750v2,73.0
10197,686448,8/5/2021 9:45:46 PM,8/5/2021 9:47:01 PM,513375,1280,Anatomy & Physiology 2_750v2,87.0
10198,686449,8/5/2021 9:46:28 PM,8/5/2021 9:46:28 PM,515144,1280,Anatomy & Physiology 2_750v2,87.0
10199,686450,8/5/2021 9:47:37 PM,8/5/2021 9:47:37 PM,512972,1280,Anatomy & Physiology 2_750v2,76.0
10200,686451,8/5/2021 9:48:35 PM,8/5/2021 9:48:35 PM,512858,1280,Anatomy & Physiology 2_750v2,91.0
10201,686452,8/5/2021 9:49:43 PM,8/5/2021 9:49:43 PM,513305,1280,Anatomy & Physiology 2_750v2,88.0
10202,686453,8/5/2021 9:50:28 PM,8/5/2021 9:50:28 PM,512752,1280,Anatomy & Physiology 2_750v2,91.0
10203,686454,8/5/2021 9:51:14 PM,8/5/2021 9:51:14 PM,9153,1280,Anatomy & Physiology 2_750v2,86.0
10204,686455,8/5/2021 9:51:39 PM,8/5/2021 9:51:39 PM,514047,1280,Anatomy & Physiology 2_750v2,83.0
10205,686456,8/5/2021 9:51:56 PM,8/5/2021 9:51:56 PM,511194,1280,Anatomy & Physiology 2_750v2,83.0
10206,686457,8/5/2021 9:52:18 PM,8/5/2021 9:52:18 PM,512929,1280,Anatomy & Physiology 2_750v2,80.0
10207,686458,8/5/2021 9:52:41 PM,8/5/2021 9:52:41 PM,514854,1280,Anatomy & Physiology 2_750v2,84.0
10208,686459,8/5/2021 9:53:01 PM,8/5/2021 9:53:01 PM,514994,1280,Anatomy & Physiology 2_750v2,82.0
10209,686460,8/5/2021 9:53:23 PM,8/5/2021 9:53:23 PM,512946,1280,Anatomy & Physiology 2_750v2,91.0
10210,686461,8/5/2021 9:53:42 PM,8/5/2021 9:53:42 PM,512550,1280,Anatomy & Physiology 2_750v2,89.0
10211,686462,8/5/2021 9:54:08 PM,8/5/2021 9:54:08 PM,511057,1280,Anatomy & Physiology 2_750v2,94.0
10212,686463,8/6/2021 9:16:40 AM,8/26/2021 3:03:07 PM,9020,1709,CPR & NASM Exam Prep_1124v3,100.0
10213,686465,8/6/2021 9:18:06 AM,9/9/2021 12:29:56 PM,8935,1709,CPR & NASM Exam Prep_1124v3,100.0
10214,686466,8/7/2021 11:06:55 AM,8/7/2021 11:06:55 AM,518484,1259,Advanced Electrocardiogram,96.0
10215,686467,8/7/2021 11:07:24 AM,8/7/2021 11:07:24 AM,153998,1259,Advanced Electrocardiogram,99.0
10216,686468,8/7/2021 11:07:43 AM,8/7/2021 11:07:43 AM,8675,1259,Advanced Electrocardiogram,88.0
10217,686469,8/8/2021 3:54:55 PM,8/8/2021 3:54:55 PM,511269,1274,Anatomy & Physiology 1A_750v2,98.0
10218,686470,8/8/2021 3:56:49 PM,8/8/2021 3:56:49 PM,516311,1719,Assessment & Documentation Skills_750v2,100.0
10219,686471,8/9/2021 10:35:30 AM,11/24/2021 10:08:50 AM,511142,1336,Eastern Bodywork Techniques,85.0
10220,686472,8/9/2021 11:34:14 AM,8/9/2021 11:34:14 AM,511114,1723,HOT Stone_800,100.0
10221,686473,8/9/2021 11:34:14 AM,8/9/2021 11:34:14 AM,514593,1723,HOT Stone_800,100.0
10222,686474,8/9/2021 11:34:14 AM,8/9/2021 11:34:14 AM,158467,1723,HOT Stone_800,100.0
10223,686475,8/9/2021 11:34:14 AM,8/9/2021 11:34:14 AM,511333,1723,HOT Stone_800,100.0
10224,686476,8/9/2021 11:34:14 AM,8/9/2021 11:34:14 AM,514003,1723,HOT Stone_800,100.0
10225,686477,8/9/2021 12:15:04 PM,8/9/2021 12:15:04 PM,9009,1336,Eastern Bodywork Techniques,92.0
10226,686478,8/9/2021 12:15:33 PM,8/9/2021 12:15:33 PM,512582,1336,Eastern Bodywork Techniques,99.0
10227,686479,8/9/2021 12:19:28 PM,8/9/2021 12:19:28 PM,511016,1336,Eastern Bodywork Techniques,99.0
10228,686480,8/9/2021 12:19:49 PM,8/9/2021 12:19:49 PM,512607,1336,Eastern Bodywork Techniques,91.0
10229,686481,8/9/2021 3:59:56 PM,8/9/2021 3:59:56 PM,156842,1274,Anatomy & Physiology 1A_750v2,90.0
10230,686482,8/9/2021 3:59:56 PM,8/9/2021 3:59:56 PM,516005,1274,Anatomy & Physiology 1A_750v2,90.0
10231,686483,8/9/2021 3:59:56 PM,8/9/2021 3:59:56 PM,516453,1274,Anatomy & Physiology 1A_750v2,88.0
10232,686484,8/9/2021 3:59:56 PM,8/9/2021 3:59:56 PM,515721,1274,Anatomy & Physiology 1A_750v2,99.0
10233,686485,8/9/2021 3:59:56 PM,8/9/2021 3:59:56 PM,515424,1274,Anatomy & Physiology 1A_750v2,89.0
10234,686486,8/9/2021 3:59:56 PM,8/9/2021 3:59:56 PM,516514,1274,Anatomy & Physiology 1A_750v2,95.0
10235,686487,8/9/2021 3:59:56 PM,8/9/2021 3:59:56 PM,513835,1274,Anatomy & Physiology 1A_750v2,87.0
10236,686488,8/9/2021 4:34:29 PM,8/9/2021 4:34:29 PM,8982,1307,Clinical Internship (7),98.0
10237,686489,8/9/2021 4:45:10 PM,8/9/2021 5:20:03 PM,8982,1678,MBLEX Prep/CPR/First Aid_1104,100.0
10238,686490,8/9/2021 4:51:12 PM,8/9/2021 4:51:12 PM,8982,1311,Clinical Internship (8),96.0
10239,686491,8/9/2021 6:06:12 PM,8/9/2021 6:06:12 PM,511178,1733,Common Medical Conditions_750v2,97.0
10240,686492,8/9/2021 6:06:28 PM,8/9/2021 6:06:28 PM,158487,1733,Common Medical Conditions_750v2,97.0
10241,686493,8/9/2021 6:07:03 PM,8/9/2021 6:07:03 PM,75445,1733,Common Medical Conditions_750v2,98.0
10242,686494,8/9/2021 6:07:19 PM,8/9/2021 6:07:19 PM,512532,1733,Common Medical Conditions_750v2,97.0
10243,686495,8/9/2021 6:07:40 PM,8/9/2021 6:07:40 PM,512955,1733,Common Medical Conditions_750v2,97.0
10244,686496,8/9/2021 9:32:46 PM,8/16/2021 10:11:46 AM,511328,1357,Hydrotherapy_750v2,100.0
10245,686498,8/9/2021 9:41:51 PM,8/9/2021 9:41:51 PM,512882,1357,Hydrotherapy_750v2,99.0
10246,686500,8/9/2021 9:41:51 PM,8/9/2021 9:41:51 PM,514258,1357,Hydrotherapy_750v2,100.0
10247,686501,8/9/2021 9:41:51 PM,8/9/2021 9:41:51 PM,158356,1357,Hydrotherapy_750v2,100.0
10248,686502,8/9/2021 9:41:51 PM,8/9/2021 9:41:51 PM,513845,1357,Hydrotherapy_750v2,99.0
10249,686503,8/9/2021 9:41:51 PM,11/18/2021 4:23:58 PM,157103,1357,Hydrotherapy_750v2,95.0
10250,686504,8/9/2021 9:41:51 PM,8/9/2021 9:41:51 PM,513473,1357,Hydrotherapy_750v2,98.0
10251,686505,8/9/2021 9:41:51 PM,8/9/2021 9:41:51 PM,512853,1357,Hydrotherapy_750v2,98.0
10252,686506,8/9/2021 9:41:51 PM,8/9/2021 9:41:51 PM,515119,1357,Hydrotherapy_750v2,99.0
10253,686507,8/9/2021 9:41:51 PM,8/9/2021 9:41:51 PM,513077,1357,Hydrotherapy_750v2,100.0
10254,686508,8/9/2021 9:41:51 PM,8/9/2021 9:41:51 PM,511274,1357,Hydrotherapy_750v2,100.0
10255,686509,8/9/2021 9:41:51 PM,8/9/2021 9:41:51 PM,512494,1357,Hydrotherapy_750v2,100.0
10256,686510,8/9/2021 9:41:51 PM,8/9/2021 9:41:51 PM,512778,1357,Hydrotherapy_750v2,100.0
10257,686511,8/9/2021 9:41:51 PM,8/9/2021 9:41:51 PM,513144,1357,Hydrotherapy_750v2,100.0
10258,686512,8/9/2021 9:41:51 PM,8/9/2021 9:41:51 PM,514971,1357,Hydrotherapy_750v2,100.0
10259,686513,8/9/2021 9:41:51 PM,8/9/2021 9:41:51 PM,75945,1357,Hydrotherapy_750v2,96.0
